tig00000001	CP038996.1	95.581	4888	202	7	1666354	1671238	1953410	1948534	0.0	7819
tig00000001	CP038996.1	99.711	4152	7	3	1979551	1983698	1697774	1693624	0.0	7596
tig00000001	CP038996.1	99.683	4102	1	3	624342	628443	2535125	2539214	0.0	7492
tig00000001	CP038996.1	99.537	4102	7	3	394003	398092	2772123	2776224	0.0	7459
tig00000001	CP038996.1	99.876	4045	5	0	1891233	1895277	1730680	1726636	0.0	7443
tig00000001	CP038996.1	99.403	4020	24	0	882734	886753	235781	239800	0.0	7291
tig00000001	CP038996.1	99.442	3944	22	0	886749	890692	239893	243836	0.0	7162
tig00000001	CP038996.1	96.392	4240	140	5	936799	941027	266299	270536	0.0	6970
tig00000001	CP038996.1	99.573	3751	13	2	2023052	2026802	1661698	1657951	0.0	6835
tig00000001	CP038996.1	99.168	3724	31	0	1425343	1429066	2005659	2001936	0.0	6706
tig00000001	CP038996.1	88.390	5547	630	11	1918852	1924390	2660423	2665963	0.0	6663
tig00000001	CP038996.1	98.745	3745	47	0	1425343	1429087	796344	800088	0.0	6656
tig00000001	CP038996.1	100.000	3480	0	0	1588757	1592236	930993	934472	0.0	6427
tig00000001	CP038996.1	99.799	3480	7	0	7610	11089	2054135	2057614	0.0	6388
tig00000001	CP038996.1	99.941	3405	2	0	625039	628443	934397	930993	0.0	6277
tig00000001	CP038996.1	99.941	3405	2	0	1588757	1592161	2539214	2535810	0.0	6277
tig00000001	CP038996.1	99.971	3396	1	0	1052545	1055940	930993	934388	0.0	6266
tig00000001	CP038996.1	99.971	3396	1	0	298598	301993	934388	930993	0.0	6266
tig00000001	CP038996.1	99.971	3396	1	0	298598	301993	2535819	2539214	0.0	6266
tig00000001	CP038996.1	99.971	3396	1	0	1052545	1055940	2539214	2535819	0.0	6266
tig00000001	CP038996.1	99.765	3405	8	0	394688	398092	2054210	2057614	0.0	6244
tig00000001	CP038996.1	99.823	3396	6	0	394697	398092	2435167	2438562	0.0	6239
tig00000001	CP038996.1	99.736	3405	9	0	7685	11089	2772820	2776224	0.0	6239
tig00000001	CP038996.1	99.794	3396	7	0	7694	11089	2435167	2438562	0.0	6233
tig00000001	CP038996.1	99.764	3396	8	0	394697	398092	424589	421194	0.0	6228
tig00000001	CP038996.1	99.735	3396	9	0	7694	11089	424589	421194	0.0	6222
tig00000001	CP038996.1	96.539	3756	127	3	1425343	1429097	2291397	2287644	0.0	6213
tig00000001	CP038996.1	99.259	3374	25	0	505698	509071	2655827	2659200	0.0	6093
tig00000001	CP038996.1	97.541	3578	56	12	1100740	1104289	476367	479940	0.0	6091
tig00000001	CP038996.1	99.876	3234	4	0	2017946	2021179	1667259	1664026	0.0	5951
tig00000001	CP038996.1	97.570	3333	77	3	500008	503340	2643895	2647223	0.0	5703
tig00000001	CP038996.1	99.439	3028	17	0	859797	862824	216196	219223	0.0	5500
tig00000001	CP038996.1	99.932	2952	2	0	1898842	1901793	1724969	1722018	0.0	5441
tig00000001	CP038996.1	99.580	2859	12	0	772116	774974	123292	126150	0.0	5214
tig00000001	CP038996.1	100.000	2716	0	0	2609017	2611732	1108969	1106254	0.0	5016
tig00000001	CP038996.1	99.962	2639	1	0	29016	31654	914589	911951	0.0	4868
tig00000001	CP038996.1	99.654	2604	5	4	2772615	2775216	2054135	2056736	0.0	4756
tig00000001	CP038996.1	99.565	2529	7	4	2772690	2775216	2535810	2538336	0.0	4606
tig00000001	CP038996.1	99.565	2529	7	4	2772690	2775216	2772820	2775346	0.0	4606
tig00000001	CP038996.1	99.643	2520	5	4	2772699	2775216	2435167	2437684	0.0	4601
tig00000001	CP038996.1	99.563	2520	7	4	2772699	2775216	424589	422072	0.0	4590
tig00000001	CP038996.1	99.959	2460	1	0	1055951	1058410	426141	428600	0.0	4538
tig00000001	CP038996.1	99.788	2363	5	0	89938	92300	840531	838169	0.0	4337
tig00000001	CP038996.1	99.872	2345	3	0	1965700	1968044	838169	840513	0.0	4314
tig00000001	CP038996.1	98.432	2423	35	1	497489	499911	2641500	2643919	0.0	4261
tig00000001	CP038996.1	98.900	2364	24	2	2119542	2121903	1603945	1601582	0.0	4220
tig00000001	CP038996.1	95.716	2591	102	6	942095	944683	311636	314219	0.0	4163
tig00000001	CP038996.1	96.660	2455	82	0	1171851	1174305	539722	542176	0.0	4080
tig00000001	CP038996.1	98.645	2141	29	0	1748514	1750654	1870303	1868163	0.0	3795
tig00000001	CP038996.1	99.611	2054	7	1	398195	400248	2057620	2059672	0.0	3747
tig00000001	CP038996.1	99.562	2054	7	2	1586700	1588751	2541370	2539317	0.0	3742
tig00000001	CP038996.1	98.620	2101	24	5	398195	400295	2776230	2778325	0.0	3714
tig00000001	CP038996.1	98.573	2102	24	6	628449	630545	2539317	2541417	0.0	3711
tig00000001	CP038996.1	99.604	2018	6	2	398195	400211	2438568	2440584	0.0	3681
tig00000001	CP038996.1	99.603	2017	7	1	301999	304014	2539317	2541333	0.0	3679
tig00000001	CP038996.1	100.000	1987	0	0	2301703	2303689	1416700	1414714	0.0	3670
tig00000001	CP038996.1	98.649	2073	23	5	398195	400264	421188	419118	0.0	3668
tig00000001	CP038996.1	98.695	2069	23	4	1050473	1052539	2541383	2539317	0.0	3668
tig00000001	CP038996.1	90.274	2704	261	2	1936771	1939473	2673719	2676421	0.0	3535
tig00000001	CP038996.1	96.219	2116	76	4	2061060	2063174	1736685	1734573	0.0	3461
tig00000001	CP038996.1	99.834	1807	1	2	2746673	2748479	2062677	2064481	0.0	3319
tig00000001	CP038996.1	99.834	1805	3	0	1892423	1894227	2689292	2687488	0.0	3317
tig00000001	CP038996.1	99.944	1798	1	0	1892426	1894223	958608	960405	0.0	3315
tig00000001	CP038996.1	99.944	1798	1	0	2746682	2748479	1727690	1729487	0.0	3315
tig00000001	CP038996.1	99.944	1797	1	0	1553849	1555645	281375	283171	0.0	3314
tig00000001	CP038996.1	99.560	1819	7	1	2746673	2748491	428584	430401	0.0	3314
tig00000001	CP038996.1	99.834	1802	3	0	2746678	2748479	2687488	2689289	0.0	3312
tig00000001	CP038996.1	99.944	1795	1	0	2746682	2748476	283168	281374	0.0	3310
tig00000001	CP038996.1	99.944	1795	1	0	1892429	1894223	281374	283168	0.0	3310
tig00000001	CP038996.1	99.889	1798	2	0	1553848	1555645	1458184	1456387	0.0	3310
tig00000001	CP038996.1	99.889	1799	1	1	1892425	1894223	2064482	2062685	0.0	3310
tig00000001	CP038996.1	99.889	1797	2	0	2263632	2265428	281375	283171	0.0	3308
tig00000001	CP038996.1	99.944	1794	1	0	1553849	1555642	958612	960405	0.0	3308
tig00000001	CP038996.1	99.944	1794	1	0	1553849	1555642	1729483	1727690	0.0	3308
tig00000001	CP038996.1	99.944	1793	1	0	1553850	1555642	2064477	2062685	0.0	3306
tig00000001	CP038996.1	99.778	1802	2	2	1892432	1894232	430384	428584	0.0	3304
tig00000001	CP038996.1	99.944	1792	1	0	1553851	1555642	430384	428593	0.0	3304
tig00000001	CP038996.1	99.833	1798	3	0	1553850	1555647	1808582	1806785	0.0	3304
tig00000001	CP038996.1	99.889	1796	1	1	1892431	1894226	1808582	1806788	0.0	3304
tig00000001	CP038996.1	99.944	1792	1	0	2746683	2748474	1806791	1808582	0.0	3304
tig00000001	CP038996.1	99.889	1794	2	0	2263632	2265425	958612	960405	0.0	3302
tig00000001	CP038996.1	99.889	1794	2	0	1892430	1894223	1458183	1456390	0.0	3302
tig00000001	CP038996.1	99.889	1794	2	0	2746682	2748475	1456390	1458183	0.0	3302
tig00000001	CP038996.1	99.889	1794	2	0	2263632	2265425	1729483	1727690	0.0	3302
tig00000001	CP038996.1	99.889	1794	2	0	1553849	1555642	2689285	2687492	0.0	3302
tig00000001	CP038996.1	99.888	1793	2	0	2263633	2265425	2064477	2062685	0.0	3301
tig00000001	CP038996.1	99.833	1796	2	1	2263634	2265429	430384	428590	0.0	3299
tig00000001	CP038996.1	99.888	1792	2	0	2263633	2265424	1808582	1806791	0.0	3299
tig00000001	CP038996.1	99.722	1801	5	0	2263632	2265432	2689285	2687485	0.0	3299
tig00000001	CP038996.1	99.944	1771	0	1	11192	12962	2057620	2059389	0.0	3264
tig00000001	CP038996.1	99.944	1771	0	1	11192	12962	2438568	2440337	0.0	3264
tig00000001	CP038996.1	99.944	1771	0	1	11192	12962	2776230	2777999	0.0	3264
tig00000001	CP038996.1	99.887	1771	1	1	628449	630219	930890	929121	0.0	3258
tig00000001	CP038996.1	99.887	1770	1	1	1586983	1588751	929121	930890	0.0	3256
tig00000001	CP038996.1	99.831	1772	1	2	11192	12962	421188	419418	0.0	3254
tig00000001	CP038996.1	99.831	1770	3	0	301999	303768	930890	929121	0.0	3253
tig00000001	CP038996.1	99.774	1771	3	1	1050769	1052539	929121	930890	0.0	3247
tig00000001	CP038996.1	99.138	1740	14	1	769351	771089	121561	123300	0.0	3129
tig00000001	CP038996.1	99.823	1693	1	2	858106	859798	1948544	1946854	0.0	3109
tig00000001	CP038996.1	99.823	1692	1	2	858110	859801	2331390	2329701	0.0	3107
tig00000001	CP038996.1	100.000	1678	0	0	858119	859796	2493465	2491788	0.0	3099
tig00000001	CP038996.1	99.940	1679	1	0	999794	1001472	2331382	2329704	0.0	3096
tig00000001	CP038996.1	99.822	1685	2	1	911758	913442	1948533	1946850	0.0	3094
tig00000001	CP038996.1	99.940	1678	1	0	999794	1001471	1948533	1946856	0.0	3094
tig00000001	CP038996.1	99.940	1678	1	0	911758	913435	2331382	2329705	0.0	3094
tig00000001	CP038996.1	99.881	1681	2	0	999794	1001474	2493465	2491785	0.0	3094
tig00000001	CP038996.1	99.940	1678	1	0	911758	913435	2493465	2491788	0.0	3094
tig00000001	CP038996.1	99.822	1683	2	1	907045	908727	1946852	1948533	0.0	3090
tig00000001	CP038996.1	99.763	1686	3	1	907042	908727	2329698	2331382	0.0	3090
tig00000001	CP038996.1	99.881	1678	2	0	907050	908727	2491788	2493465	0.0	3088
tig00000001	CP038996.1	99.940	1668	1	0	1552186	1553853	2095708	2094041	0.0	3075
tig00000001	CP038996.1	94.859	1984	74	26	1001472	1003443	367716	369683	0.0	3073
tig00000001	CP038996.1	96.727	1833	55	5	2029441	2031270	771470	773300	0.0	3048
tig00000001	CP038996.1	99.870	1533	1	1	1773554	1775085	393508	391976	0.0	2819
tig00000001	CP038996.1	99.869	1530	0	2	44552	46080	1214486	1212958	0.0	2813
tig00000001	CP038996.1	99.869	1529	2	0	2455868	2457396	1745119	1743591	0.0	2813
tig00000001	CP038996.1	99.869	1530	1	1	44552	46080	1888519	1890048	0.0	2813
tig00000001	CP038996.1	99.869	1530	0	2	2508095	2509623	1888521	1890049	0.0	2813
tig00000001	CP038996.1	99.869	1528	2	0	44553	46080	1963279	1964806	0.0	2811
tig00000001	CP038996.1	99.869	1528	2	0	2508095	2509622	1963280	1964807	0.0	2811
tig00000001	CP038996.1	99.869	1528	2	0	389424	390951	2531931	2533458	0.0	2811
tig00000001	CP038996.1	99.739	1533	2	2	2237923	2239455	393513	391983	0.0	2808
tig00000001	CP038996.1	99.610	1540	2	1	2066370	2067909	548740	547205	0.0	2808
tig00000001	CP038996.1	99.739	1533	2	2	1983688	1985219	1434073	1432542	0.0	2808
tig00000001	CP038996.1	99.804	1529	1	2	389428	390955	391982	393509	0.0	2806
tig00000001	CP038996.1	99.804	1529	1	2	2303681	2305208	585153	586680	0.0	2806
tig00000001	CP038996.1	99.804	1529	2	1	2508092	2509619	586685	585157	0.0	2806
tig00000001	CP038996.1	99.804	1529	1	2	1423822	1425349	1662505	1664032	0.0	2806
tig00000001	CP038996.1	99.804	1529	1	2	27494	29021	1743591	1745118	0.0	2806
tig00000001	CP038996.1	100.000	1519	0	0	1983696	1985214	1890045	1888527	0.0	2806
tig00000001	CP038996.1	99.804	1529	1	2	1983693	1985220	2465278	2463751	0.0	2806
tig00000001	CP038996.1	100.000	1518	0	0	2455876	2457393	910437	911954	0.0	2804
tig00000001	CP038996.1	99.934	1521	1	0	2690163	2691683	1214485	1212965	0.0	2804
tig00000001	CP038996.1	99.804	1528	2	1	2303689	2305215	1532825	1531298	0.0	2804
tig00000001	CP038996.1	100.000	1518	0	0	1423830	1425347	1532824	1531307	0.0	2804
tig00000001	CP038996.1	100.000	1518	0	0	389434	390951	1763715	1765232	0.0	2804
tig00000001	CP038996.1	99.934	1522	0	1	2690163	2691683	1963279	1964800	0.0	2804
tig00000001	CP038996.1	100.000	1518	0	0	1983696	1985213	1964803	1963286	0.0	2804
tig00000001	CP038996.1	99.105	1564	7	1	1871985	1873541	2077489	2075926	0.0	2804
tig00000001	CP038996.1	100.000	1518	0	0	2508102	2509619	2463758	2465275	0.0	2804
tig00000001	CP038996.1	100.000	1517	0	0	1872028	1873544	393500	391984	0.0	2802
tig00000001	CP038996.1	99.934	1521	0	1	1983695	1985214	585156	586676	0.0	2802
tig00000001	CP038996.1	99.738	1529	4	0	44561	46089	725841	724313	0.0	2802
tig00000001	CP038996.1	99.869	1524	1	1	2303685	2305208	724323	725845	0.0	2802
tig00000001	CP038996.1	99.934	1521	0	1	1983698	1985218	1119144	1117625	0.0	2802
tig00000001	CP038996.1	100.000	1517	0	0	1423830	1425346	1212965	1214481	0.0	2802
tig00000001	CP038996.1	99.545	1539	5	2	2690170	2691707	1432548	1434085	0.0	2802
tig00000001	CP038996.1	99.869	1524	1	1	2508096	2509618	1531305	1532828	0.0	2802
tig00000001	CP038996.1	100.000	1517	0	0	1773559	1775075	1677112	1678628	0.0	2802
tig00000001	CP038996.1	100.000	1517	0	0	2237935	2239451	1765231	1763715	0.0	2802
tig00000001	CP038996.1	99.803	1526	3	0	27493	29018	2075917	2077442	0.0	2802
tig00000001	CP038996.1	99.804	1527	2	1	2012302	2013827	2163050	2164576	0.0	2802
tig00000001	CP038996.1	99.934	1520	1	0	400499	402018	2164570	2163051	0.0	2802
tig00000001	CP038996.1	99.934	1520	1	0	1983698	1985217	2163055	2164574	0.0	2802
tig00000001	CP038996.1	99.674	1534	2	3	1895266	1896798	2533464	2531933	0.0	2802
tig00000001	CP038996.1	100.000	1517	0	0	27499	29015	2531938	2533454	0.0	2802
tig00000001	CP038996.1	100.000	1517	0	0	2237935	2239451	2533457	2531941	0.0	2802
tig00000001	CP038996.1	99.354	1549	5	2	2014478	2016025	303595	302051	0.0	2800
tig00000001	CP038996.1	99.545	1539	3	1	99350	100888	303595	302061	0.0	2800
tig00000001	CP038996.1	100.000	1516	0	0	400499	402014	586675	585160	0.0	2800
tig00000001	CP038996.1	100.000	1516	0	0	1983697	1985212	724326	725841	0.0	2800
tig00000001	CP038996.1	99.869	1523	0	2	2690163	2691683	725850	724328	0.0	2800
tig00000001	CP038996.1	100.000	1516	0	0	400498	402013	1117628	1119143	0.0	2800
tig00000001	CP038996.1	99.869	1522	2	0	2690170	2691691	1117630	1119151	0.0	2800
tig00000001	CP038996.1	100.000	1516	0	0	2303690	2305205	1212965	1214480	0.0	2800
tig00000001	CP038996.1	100.000	1516	0	0	400498	402013	1432546	1434061	0.0	2800
tig00000001	CP038996.1	100.000	1516	0	0	1423828	1425343	1434063	1432548	0.0	2800
tig00000001	CP038996.1	99.739	1530	0	4	2690157	2691683	1531296	1532824	0.0	2800
tig00000001	CP038996.1	100.000	1516	0	0	44560	46075	1531310	1532825	0.0	2800
tig00000001	CP038996.1	99.934	1519	1	0	2237933	2239451	1677110	1678628	0.0	2800
tig00000001	CP038996.1	100.000	1516	0	0	389434	390949	1678628	1677113	0.0	2800
tig00000001	CP038996.1	99.739	1530	1	3	1895273	1896800	1765232	1763704	0.0	2800
tig00000001	CP038996.1	100.000	1516	0	0	1773560	1775075	1765230	1763715	0.0	2800
tig00000001	CP038996.1	100.000	1516	0	0	2690169	2691684	1866648	1868163	0.0	2800
tig00000001	CP038996.1	99.674	1533	2	3	2303681	2305212	1890050	1888520	0.0	2800
tig00000001	CP038996.1	99.869	1523	0	1	2690163	2691683	1888520	1890042	0.0	2800
tig00000001	CP038996.1	99.803	1526	2	1	2303688	2305213	1964802	1963278	0.0	2800
tig00000001	CP038996.1	99.934	1519	1	0	2012307	2013825	2465272	2463754	0.0	2800
tig00000001	CP038996.1	99.803	1526	2	1	1773560	1775085	2533456	2531932	0.0	2800
tig00000001	CP038996.1	99.545	1538	3	1	1179363	1180900	303595	302062	0.0	2798
tig00000001	CP038996.1	99.545	1538	3	1	2066371	2067908	302062	303595	0.0	2798
tig00000001	CP038996.1	99.934	1518	1	0	44561	46078	586674	585157	0.0	2798
